txt,has_anger
"independente da sua fé ou religião, que seja um dia repleto de luz e energia positiva.🕯
⠀
que o amor e o respeito prevaleçam sempre. 💗
⠀
afinal, é pra isso que aprimoramos nosso … ",0
"2 anos desde o término do meu namoro aqui, op.às vezes eu me pergunto se nesses 2 anos eu deixei de pensar nela por sequer um dia. ela foi uma pessoa que entrou na minha vida do nada, ficou comigo por 4 meses apenas, mudou minha vida por completo e saiu sem mais nem menos. parece mesmo uma daquelas bruxas capazes de mudar por completo a vida de um homem. é de não se acreditar.nesse tempo, desde que terminamos, sofri todo tipo de humilhação. a vi  ficando com outros caras na minha frente, a vi namorando, já tive de ouvir ela dizendo o quão melhor que eu o namorado dela é. sim, é nesse nível.de qualquer forma, op. todo esse sofrimento veio por algo de bom. sinto que sou um homem muito mais completo hoje do que fui com ela. foco nos meus treinos, minha carreira e minha vida pessoal. minha vida sexual nunca esteve tão interessante. levei mais de 1 ano pra conseguir voltar a desfrutar da solteirice e devo dizer que é uma maravilha. aliás, sinto que se eu fosse menos tímido, estaria comendo meio mundo.mas, ainda assim, não me enxergo sendo tão apaixonado nunca mais. a barra ficou alta demais. no meu primeiro e único namoro, estive com a mulher dos meus sonhos. não me digam que eu não tenho como saber, já estive com muitas mulheres bonitas e nenhuma delas se compara a ela. engraçado, essa semana mesmo eu sonhei com ela.de qualquer forma, op, a gente não precisa dessa chapação que o amor cego traz pra gente. isso não é felicidade, é uma ilusão. é como uma pessoa viciada em drogas. você estar com uma pessoa que faz você parar de pensar de forma certa não é saudável.no mais, digo para você focar em si mesmo. não com o pensamento de que vai consegui-la de volta, ou mesmo com o pensamento de que focar em si vai lhe ajudar a atrair outra pessoa. foque em si simplesmente por focar em si. seja alguém que te traz orgulho e, assim, você será feliz.",1
">>62175não necessariamente. nunca uma guria te chamou para trepar ""porque sim""? nunca uma depósito de porra foi atrás de você buscar para receber pica?",1
">>63726pelo amor de deus, se recomponha, seu animal. pense com a cabeça, ela está te enrolando. ela praticamente colocou você na geladeira e ainda quer esperar por ela? ah, vai pra puta que pariu. tenha vergonha na cara. pare de se sujeitar a isso. puta que pariu, acabei de comer um miojo, estava fumando um cigarrinho bem tranquilo e me deparei com esse teu post. agora estou puto. para de ser beta, tenha o mínimo de dignidade e respeito próprio.",1
">>57419tome mesmo, anão. isso é pragmatismo. se um simples remédio pode melhorar tudo, por que não?eu já tomei muitas vezes. a última vez foi há duas semanas. ainda tenho uma caixa aqui. eu sou casado. transamos em média uma ou duas vezes por semana. a última vez em que broxei pra valer foi em 2015. mas de vez em quando eu fico ansioso e meu pau balança. acaba subindo, mas balança. aí eu compro cialis e tomo em alguns fins de semana, até as coisas voltarem ao normal.eu tenho um complicador: tomo um antidepressivo que diminui muito o tesão. existem antidepressivos que não interferem no tesão e até que melhoram. mas esse que eu tomo me ajuda muito no  meu problema, que é o toc. então penso que o ""custo x benefício"" vale a pena. o antidepressivo me faz mais feliz e o tesão não fica tão ruim, fica razoável.",1
acho que preciso de ajuda,0
">>25402>há interferência no tratamento, tomar o medicamento com uma ou duas horas de atraso uma ou duas vezes na semana?não. só tem complicação de esquecer de tomar 2~3 dias.sinto não poder te ajudar nas duvidas do outo post, espero que outro anão o ajude.",1
"não sei vocês, mas acho tudo isso muito, muito fodido. todo esse jogo de ter que fazer parte de uma determinada rede social para conseguir (e mostrar) status e, consequentemente, transar é quase surreal pra mim. e me assusta o fato das pessoas também não enxergarem a coisa toda dessa mesma forma. não tenho absolutamente nada contra os usuários do instagram/foguinho que estão atrás de status e fodas, mas todo esse ""teatro"" é muito bizarro, na minha opinião.sei lá, lembram da época que pra mostrar que você era ""bonzão"", você tinha que sair da sua casa e, de fato, caçar? certo, vamos nem falar disso, mas de uma outra coisa: lembram quando o sinônimo de não ser um esquisito era falar sem gaguejar, ter atitude pra chegar, ter a tão famosa ""pegada"" nas depósitos, etc? tudo isso foi fodendo substituído por um fodendo aplicativo de fotos. eu poderia dizer que, aquilo que um dia era uma prática orgânica, tornou-se mecânica, mas é pior que isso, na verdade. a coisa toda é pura falsidade! pior, falsidade essa que ilude as pessoas. não é mais sobre ser você mesmo e mostrar o que sabe, mas fingir ter amigos e mostrar isso ao mundo. fingir amar certas coisas que você não gosta só para ganhar atenção. fingir importar-se, fingir agradar.  fingir ser quem você não é ao ponto de não se reconhecer mais. claro, não são todos que chegam a esse ponto, mas todo mundo sabe que, sim, alguns já afundaram nesse nível. mulheres, principalmente. é tudo uma grande peça de teatro onde ninguém mais consegue diferenciar o personagem do ator. isso é doentio.vocês ainda ficam surpresos com as mulheres que ficam doentes ao perderem suas contas no instagram? eu não. elas não sabem mais dizer se o que perderam foi uma mísera conta de um site besta ou toda sua fodendo vida social. melhor, aquilo que ela quer que os outros acreditem que são suas vidas.e a grande razão de tudo isso? sexo. o medo de ficar sozinho. novamente, nada contra os usuários, mas você não pode negar que há um lado sombrio nisso tudo. claro que há, porra. claro que há.eu sinto um dó da porra por aqueles que acreditam que a competição por uma mulher ficou mais fácil após esses aplicativos. kek. muito, mas muito longe disso. pergunta sincera, você já pegou o celular de uma mulher? pode ser qualquer uma. faça o teste. amigo, celulares de mulheres que estão na faixa dos 18 aos, sei lá, 35 anos é entupido de caras dando em cima. seja pelo aplicativo verde, foguinho, instagram, caralivro, etc. e você fica puto quando até uma gorda feia te para de responder do nada? kek. você só é um simples prato num fodendo cardápio imenso à disposição dela. a competição está muito mais brutal que nunca.certeza que, caso seguisse os conselhos nesse fio, poderia ter um instagram bem legal e conseguir fodas. não sou um chad bonitão, mas não sou feio o suficiente para conseguir alguns olhares na rua (e ser chamado de bonito por uma depósito aqui e ali), mas não vou sucumbir à esse jogo doentio. e se isso implica em não conseguir mais uma namorada e ser visto como um alien, que seja. sei lá, viro putanheiro, mas não cairei nessa tourobosta.",1
acho q vou ter q ir ao oftalmologista,0
">>59180>como se ela não soubesse dissonão, ela provavelmente não sabe do poder da boceta que ela tem. muitas mulheres não sabem disso.>pelo que leio no /magali/ esse nosso jeito de não saber como a guria é e já falar que a comeríamos não é nada atrativo pra elasverídico.>não, ela é bem divertida e gosto dela, só acho que é possível melhorar algumas coisas>tipo de mulher que não fala ""não"" pra nada, já tenho ela na minha mãoem minha opinião, depósito 100% submissa é entediante. bom ela diz não pra te provocar, ai você dá uma forçadinha e ela cede.>pra ficar perfeito só se ela fosse como os anões, que são as pessoas mais legais com quem tenho contatojá me relacionei com uma vagabunda que, possivelmente, frequentava o recinto e era completamente vergonhoso e forçado. toda hora ela usava termos que costumam usar por aqui. tentava ser engraçada mas falhava sempre.não duvido muito que a sua irá fazer o mesmo. >se eu posso fazer isso, por que não faria?faça o que quiser, só não esqueça de avisar ela pra postar as tetas.",1
">>61953>pois a evolução natural que o homem achou foi a monogamiaisso é mentira, o estado natural do mamífero é a poligamia, posso citar aqui 500 sociedades poligâmicas. você está tirando coisinhas do cu para justificar seu escravocetismo.",1
">>28663sim, você está certo. estou escrevendo nesses termos porque ainda é o que se entende por aqui. se essa grifinoria lacradora e progressista realmente morrer, vamos deslocar essas distinções para novos conceitos. a discussão entre uma grifinoria bolchevique e uma sonserina conservadora se dará em outros termos.o que está caindo de realmente importante é o globalismo, dando lugar para um etnonacionalismo.na china, por exemplo, a aprovação ao manifesto do tarrant é de fodendo 76%., se todos se tornarem etnoestados coletivistas.",1
"sabe aquele cruzado de direita que você sente vontade de dar em todas as feministas que vê pela frente, op? simplesmente transfira a força disso para um tapa diretamente na bunda da vadia, não tenha dó, se possível, bata na cara, amarre a vagabunda, bata com cinto. foda a meretriz com força, pra fazer barulho, pegue-a de quatro, enrole o cabelo dela nas mãos e sinta como se estivesse domando um tigre dentes-de-sabre. por fim, coloque a merdalher de joelhos e goze na cara dela como um verdadeiro rei.",1
">>59762>seja mais cínico, passe a mentir pra se proteger, nunca mostre quem você realmente é, dê as pessoas o que elas de fato querem (entretenimento e ilusão)eu fazia isso, mas do jeito errado e acabei me queimando nessa cidade.",1
"ai gente desculpa meu time tem 98 vitórias em liberta, tri da américa, 5 taças da copa do brasil, bi campeão invicto do gauchão, tem recopa, tem brasileirão, tem mundial, e o cara acha q vitória em grenal q conta kkkkkkk ",0
"sim
meredith sempre mereceu mais",0
"crowley sobre o fascismo:o programa do fascismo “senso comum”: por algum tempo eu me interessei pelo fascismo que eu considerava com toda a simpatia, excluindo sua ilegitimidade, alegando que a autoridade constitucional havia se tornado, para todos os efeitos, uma letra morta. fiquei encantada com o bom senso de seu programa e fiquei especialmente satisfeita com sua atitude em relação à igreja. . . . eu também estava convencido da importância do movimento e de seu sucesso quase imediato. eu fiz o meu melhor para convencer austin harrison da solidez do meu julgamento. ( confissões , capítulo 95)os fascistas “deliciosos” de mussolini: os fascistas que patrulhavam a ferrovia eram deliciosos. eles tinham todas as imagens pitorescas de bandidos de ópera. eles estavam armados com uma variedade muito diversa de armas. ( confissões , capítulo 95)o comportamento dos fascistas foi ""admirável"": fiquei, portanto, espantado ao ouvir falar do golpe de estado. roma estava louca de entusiasmo. os fascistas invadiram toda a cidade. achei o comportamento deles admirável. eles policiaram as cidades e suprimiram qualquer tentativa de violação da paz com a máxima eficiência; mas, apesar de tudo, minhas primeiras dúvidas perturbaram meu prazer pela vitória. eu pensava que mussolini estava agindo de forma precipitada ao derrubar as constituições. não apenas uma reação seria certa, como sempre, quando o sucesso não é o florescimento final do crescimento regular, mas previ que mussolini seria obrigado a fazer política tão fatalmente quanto seus antecessores, a fim de sobreviver às primeiras crises de seu governo. . minha apreensão se revelou muito verdadeira. quase imediatamente, ele teve que vender sua alma ao vaticano, em quem um verdadeiro estadista teria reconhecido seu inimigo mais perigoso. (confissões , capítulo 95)a única coisa que mudou a mente de crowley sobre o fascismo italiano foi a aliança de mussolini com a igreja: durante o inverno, não ouvi nada do mundo exterior, mas, quando fui a nápoles, em abril, descobri que minhas piores expectativas haviam sido superadas. o preço do poder provou ser exorbitante. mussolini estava falido. ele tinha sido obrigado a comprar apoio papal. . . comecei imediatamente a escrever epigramas contra mussolini. . . ( confissões , capítulo 95)",1
