txt,has_anger
">seja ignorado até pelo jabba the hute eu achando que seria 'fácil', kek.perguntem qualquer coisa ao brasileiro, dentre aqueles sem deformação estética, mais feio do brasil.reabri um perfil no foguinho, desta vez sem minha pica de perfil. vamos ver o que vai dar.",1
">>28211você ainda não compreendeu que getúlio vargas é onipresente nesse país? sim, ele morreu mais de meio século atrás, mas foi ele quem criou a estrutura de estado que permaneceu intacta até o começo dos anos 90. e mesmo sofrendo reformas, ela ainda permanece, só que de forma mais branda.>se o processo tivesse tido continuidade, hoje estaríamos muito melhornão, e nem precisa teorizar isso. a crise de 54 foi igual a década perdida e a crise de 2015 do pt. foi um alerta de que se as políticas desenvolvimentistas precisavam ser interrompidas de forma urgente ou a economia entraria em colapso.",1
">>58547fui casado 6 anos praticando o coito interrompido, ela não usava nenhum método contraceptivo. feijoada. quando fiz alguns exames de fertilidade, o médico disse que estsva tudo bem, que talvez ela que deveria fazer algum teste(mas nunca quis).porém depois disso, namorei mais 3 vezes e sempre praticando o coito interrompido. duas delas não usavam nenhum método contraceptivo e nunca tive nenhum problema. mas não posso dizer faça!, sendo que posso apenas ser um puta sortudo.>>58543anão, depósitos são extremamente dissimuladas, competitivas e previsíveis. as que não são assim, infelizmente são quase inexistentes.isso acontecerá com todo relacionamento que você tiver, até mesmo se estiver namorando ainda. se sua pitomba está com má vontade no sexo e alguma depósito mostrar interesse em você, terá o melhor sexo dela. é sempre assim. quer desmantelar um pouco o jogo de ""não me importo"" da depósito, é só ela saber que tem outra querendo você. ela as vezes não vai falar, mas com certeza estará louca para saber o que está acontecendo.>>58621desculpe dizer isso anão, mas já passei por algo parecido, e era sim, a depósito tentando chamar atenção. porém, no final das contas, não deu em nada. elas são vingativas e não espere atitudes racionais. as vezes parece de caso pensado, mas foi em um momento impulsivo dela, e os motivos, impossíveis de definir. não quebre a cabeça com isso.no meu caso, ela curtiu várias fotos minhas com os dois perfis(o pessoal e o do pequeno negócio dela), eu chamei, conversamos, chegamos a arquitetar um encontro, que ela desistiu de última hora e ainda terminamos a conversa em uma briga que me deixou deveras chateado. depois apareceu de novo, chegamos a fornicar, e nada mais. julgo que não deveria ter entrado no jogo nem da primeira.",1
">>27453que postagem nojenta, puta merda.",1
>>59356explana direito essa desgraça:o que aconteceu exatamente e como aconteceu? quantos anos você tinha? foi forçado fisicamente ou mentalmente? rolou penetração? como você se sentiu depois do ocorrido?,1
"eu acidentalmente a porra toda e não comentei na sua versão, op.bom, não acredito que a china terá tanta influência sobre o mundo. só se eles mudarem a forma que se apresentam, porque atualmente são apenas ""fábricas"" e fábricas não influenciam, a cultura influência. nesse aspecto os eua ainda dominam sem nenhuma dificuldade.>países entre trópicos passam a ter bunkers com ar condicionado internotambém não acredito no aquecimento solar, mas a parte engraçada e irônica é que dizem que o ar condicionado é um dos principais responsáveis pelo aquecimento. kek. mas talvez o calor das cidades aumente mesmo, explico abaixo.>países ao qual rodeiam o polo norte passam a ser a nova europa centraltambém discordo. não acredito no aquecimento solar porque esse ""aquecimento"" é causado nas grandes cidades. a poluição somada com o asfalto ferra todo o ciclo da água. isso cria uma bolha de calor que fica cada vez mais difícil ser ""furada"" pelas ondas frias.estava lendo sobre o inverno do brasil e naturalmente,  já acontecia isso na região sudeste. é formada uma bolha que é difícil de ser atravessada. agora some a poluição e temos esse calor. mas se você for para uma cidade de interior, o clima estará ""normal"".o que temos que fazer é alterar esse planejamento urbano (com prédios e prédios com asfalto todoonde) e preservar e aumentar a áreas de reserva verde. a mata atlântica não pode morrer, se morrer o clima da amazônia é totalmente afetado, e sem amazônia o brasil vira um egito.um projeto interessante que vi mas esqueci o nome era de ""descanalizar"" os rios de sp e transformar a cidade em um tipo de veneza. >américa latina previsivelmente. unificada e comunistanão duvido que aconteça alguma merda do tipo. tirando apenas a parte do antártica, kek.>colonias marcianas com enorme economia sustentável em agricultura passam a querer ter independência da terra. kek, seria interessante, mas por motivos conspiracionistas creio que isso nunca iria acontecer.",1
"eu tenho um sério problema com sair de casa, em quase nenhuma festa de família eu estou presente e odeio esses feriados prolongados por que fico preso por vários dias, não é legal cara… alguém tem alguma dica ou algum material que pode me ajudar a combater isso? é um negócio bem sério e que prejudica minha vida demais",1
"anão, primeiramente… polo é roupa de falho, essa é a primeira coisa que você deve largar. sério.eu vou ser sincero, pela maneira que escreve parece ser exatamente como o >>59991 falou.claramente você coloca uma atenção tão grande nesses detalhes externos que deixa o resto de lado, não adianta achar que só por causa de um corpo maneiro, roupas caras, grana vai chover boceta se você não passa de um boçal, porra, é só olhar para a história de vida do elliot rodger, kek. realmente parece que você ficou muito tempo no /b/.como que você se porta perto de depósitos? você é manlet? será que você não demonstra estar desesperado?eu não falo por mal, eu já cheguei a pesar 140 quilos e precisei desenvolver ao máximo meu carisma para conseguir as coisas, hoje eu peso perto de 90 e percebi que o corpo de nada adianta se você realmente não tem nada a mais. ainda mais nessa idade (eu também tenho 28 anos), as depósitos não são as mesmas menininhas que a gente via lá trás.se você mandar eu me foder e ficar puto, tudo bem, mas pelo amor de deus, anão, pare de usar polo.",1
"não manjo muito das manjarias, mas ao que parece, ele foi sem dúvida um dos maiores gênios políticos deste país. até sua morte foi uma manobra genial.",1
ela é feia.,1
">>27692citrato de sildenafila é o viagra genérico. creio que tenha a mesma eficácia. tomo genéricos sem estresse. já tomei esse e não notei diferença para o viagra.há a tadalafila (cialis), que faz efeito por 36 horas (o viagra tem efeito por 4 a 6 horas).o cialis é meio caro, mas já surgiu no mercado o genérico mais barato.",1
tem que ser muito otário pra cair nessa pescaria.,1
">>61342this.perdi.anões são arrogantes demais, ninguém liga pra sua experiência pessoal, as pessoas têm que viver a merda da vida delas.eu só não vivo a minha porque já sou velho e perdi tudo, agora só espero a morte, mas se você tem menos de 23 anos, corra atrás de uma vida normal igual pessoas normais, não tem nada de bom nesse site.",1
">>13191>>13308>>21817>>22102estou me sentindo um lixo completo por só ter conhecido esse fodendo herói nacional através dessa thread. que homem!obrigado, /pol/.",1
">>58117>só se relaciona com danificada da cabeça por azarvocê quis ser irônico, mas acho que sim. ou só danificada pega algum interesse em mim. em qualquer caso, o que eu queria era arranjar um jeito de não sentir tanta vontade de me relacionar com uma mulher. eu tenho vontade de ficar abraçado, de ficar beijando, de transar, de trocar experiências, é o que eu chamo de carência. tentando conseguir essas coisas, só me gera frustração porque não consigo arranjar pessoas que me proporcionem isso sem um monte de joguinho, manipulação e quebra de expectativas. ou seja, frustrado se tentar, frustrado se não tentar. e isso atrapalha o resto da minha vida.",1
">>47785vi isso depois de postar. eu também percebi isso quando li, mas o contexto do que ele fala é entendível. eu vou tentando adaptar as coisas na medida do que dá, mas tem umas horas que fica meio complicado mesmo. mas não me importo com críticas, principalmente se me ajudarem a melhorar. estou fazendo de livre e espontânea vontade, e se isso ajudar pelo menos uma pessoa, eu já ficarei feliz.",1
"como perder esses pneus e barriga? quando coloco uma camiseta somente essa parte fica horrível, o restante do meu corpo fica até legal. um amigo recomendou cortar os carboidratos por uma semana, isso funciona? tenho 1,75cm e estou pesando 80,4kg.",1
"?v=0dahzolhcle [embutir]?v=hhs5ajavfoa [embutir]?v=nlabn3wfkye [embutir]não sei, essas músicas me fazem sentir muito. acredito que elas passam um pau no meu cu de algum tipo de encerramento ou despedida. tenho medo dessas duas coisas, o futuro me assombra. odeio quando as coisas estão indo bem mas algumas pessoas tem de ir embora. minha mãe, meus amigos, meu cachorro, uma hora todo mundo vai embora. mas eu não consigo lidar com isso, foram momentos bons, por que não posso vivê-los para sempre? alguma hora tudo acaba, e ficamos só com as lembranças. lembranças felizes são as que mais me deixam tristes pois sei que não irei vivê-las novamente. eu só queria saber seguir em frente.",1
"você quando nasce rico, você tem uma obrigação de dar certo na vida, ou você vai ser sempre o fracassado (um pobre ninguém espera muito dele). eu tenho um saláriozinho de menos de 5k, muitos poderiam dizer que to indo bem, mas entre meus amigos é a seguinte lista:>um médico dono de clínica>um programador que mora na alemanha>um empresário no ramo de alimentação (tem uns 7 ou 8 restaurantes)>uma depósito arquiteta de elite, vive fazendo projeto fornicaçãotirando outros amigos da escola/faculdade que tão voando na vida.eu virei um assalariado, sem muitas pespectivas, para eu comprar um apartamento de 500k tenho que ganhar beirando os 20k(fiz a simulação de financiamento). resumindo, mesmo que eu case com uma depósito que tenha a mesma renda que eu, eu teria que dobrar esse meu salário, se tudo der certo e eu não for demitido, isso só vai acontecer daqui uns 10-15 anos.meus pais tentam me elogiar, mas não consigo ter orgulho dessa merda, estou com um plano de juntar dinheiro, e pegar a fornicação fora desse país, se for pra ser um zé, serei um zé no canadá ou austrália, até mesmo na europa, por mais que lá esteja se degradando, deve ser melhor que nosso país.resumindo minha vida, vivo com meus país, já estou beirando os 30 anos, não quero sair de casa pois vou gastar metade do meu salário com contas, pra morar, comer e ter um conforto menor do que eu tenho hoje.",1
